duration,input.b1,input.b2,input.e1,input.e2,input.relation,input.sent_id,input.sentence,input.term1,input.term2,job,metrics.avg_annotations,metrics.avg_cos_clarity,metrics.avg_unique_annotations,output.rellist,output.rellist.annotations,output.rellist.cos_clarity,output.rellist.unique_annotations,worker,uqs,unit_annotation_score,SRS,max_rel,max_srs,none,per:place_of_birth,per:place_of_death,per:places_of_residence
69.8666666667,0,5,2,7,"per:place_of_birth,per:places_of_residence",UAD-A-1345,Mary Ranken was born in Northern Ireland in 1869 and moved to the United States in 1885 after the death of her parents .,Mary Ranken,Northern Ireland,,16,0.9855274567,3,"Counter({'per:place_of_birth': 13, 'per:places_of_residence': 2, 'none': 1, 'per:place_of_death': 0})",16,0.9855274567,3,15,0.7577177589,"Counter({'per:place_of_birth': 0.8865060309037868, 'per:places_of_residence': 0.11432966971327765, 'none': 0.06612197262046562, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.8865060309037868, 'per:places_of_residence': 0.11432966971327765, 'none': 0.06612197262046562}",per:place_of_birth,0.8865060309,0.0661219726,0.8865060309,0,0.1143296697
32,5,4,7,5,per:title,UAD-U-0051,"And remember , as poet June Jordan and Sweet Honey in the Rock never tired of telling us : We are the ones we have been waiting for .",June Jordan,poet,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
83.6666666667,4,7,6,8,"per:origin,per:place_of_birth",UAD-A-0715,"Former world number one Peter Gade from Denmark , the only European considered capable of standing up to the Chinese juggernaut , takes to the courts for his first-round match later Tuesday .",Peter Gade,Denmark,,15,0.9397934235,2,"Counter({'none': 11, 'per:places_of_residence': 4, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9397934235,2,15,0.6036035187,"Counter({'none': 0.7553628726871835, 'per:places_of_residence': 0.24463712731281653, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.7553628726871835, 'per:places_of_residence': 0.24463712731281653}",none,0.7553628727,0.7553628727,0,0,0.2446371273
31.7333333333,20,6,22,7,"per:employee_or_member_of,per:top_member_employee_of_org",UAD-A-1751,"Schmidt pointed to the fact that Viacom was currently being run by a former general counsel of the company , Philippe Dauman .",Philippe Dauman,Viacom,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
49.2666666667,4,32,6,33,"per:place_of_birth,per:origin",UAD-A-2229,"US-ELECTIONS WASHINGTON -- Democrat Barack Obama rips a sheet out of the Bush administration 's conservative Republican song book , saying he would expand federal payments to religious groups that are tackling America 's social problems .",Barack Obama,America,,15,0.9883716977,2,"Counter({'none': 13, 'per:places_of_residence': 2, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9883716977,2,15,0.7772501203,"Counter({'none': 0.882235206488949, 'per:places_of_residence': 0.11776479351105099, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.882235206488949, 'per:places_of_residence': 0.11776479351105099}",none,0.8822352065,0.8822352065,0,0,0.1177647935
65.8666666667,0,9,2,10,"per:origin,per:employee_or_member_of",UAD-A-1597,Pervez Musharraf rules out declaring state of emergency in Pakistan .,Pervez Musharraf,Pakistan,,15,0.9701425001,2,"Counter({'none': 12, 'per:places_of_residence': 3, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9701425001,2,15,0.6647232618,"Counter({'none': 0.8060171942674851, 'per:places_of_residence': 0.19398280573251508, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.8060171942674851, 'per:places_of_residence': 0.19398280573251508}",none,0.8060171943,0.8060171943,0,0,0.1939828057
40.2,22,20,24,21,"per:employee_or_member_of,per:top_member_employee_of_org",UAD-A-1977,The Federal Anti-Monopoly Service has given permission to take over Power Machines to Mordashov and another Russian tycoon -- OAO Rusal owner Oleg Deripaska .,Oleg Deripaska,Rusal,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
50.7333333333,3,6,5,7,"per:top_member_employee_of_org,per:founded_org",UAD-A-0253,Barbarians Led by Bill Gates : Microsoft from the Inside is a book that was jointly written by Jennifer Edstrom and Marlin Eller .,Bill Gates,Microsoft,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
29.6,16,32,18,34,"per:employee_or_member_of,per:origin",UAD-A-2293,"WASHINGTON 2008-11-18 20 : 18 : 06 UTC Calling climate change an urgent challenge , President-elect Barack Obama promised Tuesday that Washington would take a leading role in combating it in the United States and throughout the world .",Barack Obama,United States,,15,0.9974586998,2,"Counter({'none': 14, 'per:places_of_residence': 1, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9974586998,2,15,0.891919298,"Counter({'none': 0.9467541844414004, 'per:places_of_residence': 0.05324581555859959, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.9467541844414004, 'per:places_of_residence': 0.05324581555859959}",none,0.9467541844,0.9467541844,0,0,0.0532458156
57.2,1,17,3,22,per:schools_attended,UAD-U-0304,"History Pema Chödrön was born in or around 1936 in New York City and graduated from the University of California , Berkeley .",Pema Chödrön,"University of California , Berkeley",,15,0.9974586998,2,"Counter({'none': 14, 'per:place_of_birth': 1, 'per:places_of_residence': 0, 'per:place_of_death': 0})",15,0.9974586998,2,15,0.8731743638,"Counter({'none': 0.9368701894487035, 'per:place_of_birth': 0.06312981055129642, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.06312981055129642, 'none': 0.9368701894487035}",none,0.9368701894,0.9368701894,0.0631298106,0,0
44.4,13,11,15,12,"per:employee_or_member_of,per:place_of_birth",UAD-A-0274,"BEIRUT , Lebanon 2007-03-19 06 : 59 : 31 UTC When Iraq hung Saddam Hussein , furious Sunni Muslims in the militant group Hamas held mourning ceremonies .",Saddam Hussein,Iraq,,16,0.7492686493,3,"Counter({'none': 8, 'per:place_of_death': 7, 'per:places_of_residence': 1, 'per:place_of_birth': 0})",16,0.7492686493,3,15,0.460422644,"Counter({'none': 0.5479287853068081, 'per:place_of_death': 0.45207121469319184, 'per:places_of_residence': 0.04047940492481418, 'per:place_of_birth': 0.0})","{'none': 0.5479287853068081, 'per:places_of_residence': 0.04047940492481418, 'per:place_of_death': 0.45207121469319184}",none,0.5479287853,0.5479287853,0,0.4520712147,0.0404794049
59,0,6,3,8,"per:places_of_residence,per:origin",UAD-A-1543,"Osama bin Laden had moved from Saudi Arabia to Sudan during the 1990-91 Gulf War , after failing to dissaude the Saudi government from turning to the U.S. for military help , and was stripped of his citizenship after continuing to criticize the Saudi-U.S. alliance .",Osama bin Laden,Saudi Arabia,,15,0.9397934235,2,"Counter({'per:places_of_residence': 11, 'none': 4, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9397934235,2,15,0.566139255,"Counter({'per:places_of_residence': 0.7186857759049645, 'none': 0.2813142240950352, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.2813142240950352, 'per:places_of_residence': 0.7186857759049645}",per:places_of_residence,0.7186857759,0.2813142241,0,0,0.7186857759
58.4666666667,18,5,20,10,"per:places_of_residence,per:place_of_birth",UAD-A-0376,"Born as Anna McKim in New York , New York , Dvorak was the daughter of silent actress Anna Lehr and the actor/director , Samuel McKim , and as a child appeared in several films .",Anna Lehr,"New York , New York",,16,0.6396021491,3,"Counter({'none': 6, 'per:place_of_birth': 6, 'per:places_of_residence': 4, 'per:place_of_death': 0})",16,0.6396021491,3,15,0.3219044581,"Counter({'none': 0.41562569285627116, 'per:place_of_birth': 0.38301316623942716, 'per:places_of_residence': 0.2722888066085429, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.38301316623942716, 'none': 0.41562569285627116, 'per:places_of_residence': 0.2722888066085429}",none,0.4156256929,0.4156256929,0.3830131662,0,0.2722888066
39.2,24,0,26,3,per:alternate_names,UAD-U-0395,"Josephine Edwina Jaques ( 7 February 1922 – 6 October 1980 ) was a well-known English comedy actress , known by the stage name Hattie Jacques .",Hattie Jacques,Josephine Edwina Jaques,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
78,28,25,30,26,"per:top_member_employee_of_org,per:employee_or_member_of",UAD-A-0182,"As in the past , the possibility is likely to be the subject of rumors leading up to the Macworld convention in January , where Apple Chief Executive Steve Jobs traditionally unveils products .",Steve Jobs,Apple,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
47.8666666667,24,13,25,15,"org:place_of_headquarters,per:places_of_residence",UAD-A-2358,Wide receivers coach Brian Daboll left to become the quarterbacks coach for the New York Jets and was replaced by Director of Pro Personnel Nick Caserio .,Nick,New York,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
134.533333333,29,20,31,23,"per:place_of_death,per:employee_or_member_of",UAD-A-0050,"After two years as an instructor at the University of Minnesota , Bliss spent the 1902-03 academic year at the University of Göttingen , interacting with Felix Klein , David Hilbert , Hermann Minkowski , Ernst Zermelo , Erhard Schmidt , Max Abraham , and Constantin Carathéodory .",David Hilbert,University of Göttingen,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
147.866666667,9,26,11,29,"per:places_of_residence,per:place_of_death",UAD-A-0726,"Franken was the subject of the 2006 documentary film Al Franken : God Spoke , which premiered in April 2006 at the Tribeca Film Festival in New York City .",Al Franken,New York City,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
47.4666666667,1,0,3,1,per:title,UAD-U-0169,"Critic Susanne Ault of Billboard wrote , `` The music straddles indie and pop sensibilities without ever stepping one foot clearly onto one side or the other .",Susanne Ault,Critic,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
46.4,28,2,30,3,"per:origin,per:places_of_residence",UAD-A-1220,"KISUMU , Kenya 2008-11-05 03 : 11 : 19 UTC Africans stayed up at all-night parties or woke before dawn Wednesday , gathering around televisions and radios as Barack Obama seized command of the race for the White House in his bid to become the first black U.S. president .",Barack Obama,Kenya,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
127.733333333,29,7,31,9,"per:top_member_employee_of_org,per:employee_or_member_of",UAD-A-1569,"PARIS , April 18 ( Xinhua ) Societe Generale , the French bank that announced a major financial impropriety scandal early this year , Friday announced plans to replace Daniel Bouton , its long- serving chairman and CEO , as part of efforts to rebuild its reputation .",Daniel Bouton,Societe Generale,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
75.8,20,23,22,25,"per:employee_or_member_of,per:founded_org",UAD-A-1947,"The company established a US subsidiary called NC Interactive ( based in Austin , Texas ) as a partnership with Richard Garriott 's Destination Games in April 2001 .",Richard Garriott,Destination Games,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
43.5333333333,10,6,12,7,"per:origin,per:employee_or_member_of",UAD-A-1805,She is the second cousin to US Secretary of State Condoleezza Rice .,Condoleezza Rice,US,,16,0.9855274567,3,"Counter({'none': 13, 'per:places_of_residence': 2, 'per:place_of_birth': 1, 'per:place_of_death': 0})",16,0.9855274567,3,15,0.7721679857,"Counter({'none': 0.8809397313351209, 'per:places_of_residence': 0.1190602686648792, 'per:place_of_birth': 0.06563903403421212, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.06563903403421212, 'none': 0.8809397313351209, 'per:places_of_residence': 0.1190602686648792}",none,0.8809397313,0.8809397313,0.065639034,0,0.1190602687
22.8666666667,12,9,14,10,"per:employee_or_member_of,per:origin",UAD-A-0002,2007-09-20 05 : 00 : 15 UTC WASHINGTON -- U.S. Treasury Secretary Henry Paulson has formally endorsed France 's Dominique Strauss-Khan to head the International Monetary Fund .,Henry Paulson,U.S.,,15,0.9941348468,3,"Counter({'none': 13, 'per:place_of_birth': 1, 'per:places_of_residence': 1, 'per:place_of_death': 0})",15,0.9941348468,3,15,0.7755816373,"Counter({'none': 0.8854263239635046, 'per:place_of_birth': 0.06541780747299239, 'per:places_of_residence': 0.04915586856350306, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.06541780747299239, 'per:places_of_residence': 0.04915586856350306, 'none': 0.8854263239635046}",none,0.885426324,0.885426324,0.0654178075,0,0.0491558686
72.8,4,21,6,22,per:cause_of_death,UAD-U-0403,"Kadyrov 's father , Akhmad Kadyrov , was elected as Chechnya 's first pro-Moscow president in 2003 , but he was assassinated by rebels the following year .",Akhmad Kadyrov,assassinated,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
51.5333333333,7,3,9,4,per:title,UAD-U-0293,He was the manager when Aaron broke Babe Ruth 's career home run record .,Babe Ruth,manager,,15,1,1,"Counter({'none': 15, 'per:places_of_residence': 0, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,1,1,15,1,"Counter({'none': 1.0, 'per:place_of_birth': 0.0, 'per:places_of_residence': 0.0, 'per:place_of_death': 0.0})",{'none': 1.0},none,1,1,0,0,0
145.2,16,8,20,9,"per:place_of_birth,per:place_of_death",UAD-A-2089,"There had been speculation Gambari would return to Yangon on Tuesday to meet with pro-democracy leader Aung San Suu Kyi , who is under house arrest .",Aung San Suu Kyi,Yangon,,15,0.7525766947,2,"Counter({'none': 8, 'per:places_of_residence': 7, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.7525766947,2,15,0.4686118432,"Counter({'none': 0.5490005013352458, 'per:places_of_residence': 0.45099949866475425, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.5490005013352458, 'per:places_of_residence': 0.45099949866475425}",none,0.5490005013,0.5490005013,0,0,0.4509994987
84.4,0,27,1,29,"per:place_of_birth,per:place_of_death,per:places_of_residence",UAD-A-0472,"Charlie Rangel , D-N.Y. And , of course , on Tuesday night , thousands of delegates heard from the woman who is now perhaps the most famous New York politician of them all : Sen .",Charlie,New York,,15,0.9883716977,2,"Counter({'none': 13, 'per:places_of_residence': 2, 'per:place_of_birth': 0, 'per:place_of_death': 0})",15,0.9883716977,2,15,0.7622742235,"Counter({'none': 0.8730134930978016, 'per:places_of_residence': 0.1269865069021985, 'per:place_of_birth': 0.0, 'per:place_of_death': 0.0})","{'none': 0.8730134930978016, 'per:places_of_residence': 0.1269865069021985}",none,0.8730134931,0.8730134931,0,0,0.1269865069
31.3333333333,1,7,4,10,"per:places_of_residence,per:place_of_death",UAD-A-0379,"Born Elsie Evelyn Lay in Bloomsbury , London , England , Laye made her first stage appearance in August 1915 at the Theatre Royal , Brighton as Nang-Ping in Mr .",Elsie Evelyn Lay,"London , England",,16,0.9669875568,3,"Counter({'per:place_of_birth': 12, 'none': 3, 'per:places_of_residence': 1, 'per:place_of_death': 0})",16,0.9669875568,3,15,0.6708328781,"Counter({'per:place_of_birth': 0.8260938423457479, 'none': 0.17390615765425205, 'per:places_of_residence': 0.06377605738375078, 'per:place_of_death': 0.0})","{'per:place_of_birth': 0.8260938423457479, 'per:places_of_residence': 0.06377605738375078, 'none': 0.17390615765425205}",per:place_of_birth,0.8260938423,0.1739061577,0.8260938423,0,0.0637760574
